Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,total_onboard,serious_fatal_fraction,Destroyed,Make_Model
20001207X04862,Incident,FTW96RA039,1995-11-07,"PANAMA CITY, Panama",Panama,Incident,Minor,Airplane,Boeing,B727-224,No,Unknown,Unknown,Part 121: Air Carrier,Unknown,0.0,0.0,2.0,10.0,Unknown,Unknown,12.0,0.0,0,Boeing B727-224
20001207X04990,Accident,DCA96RA020,1995-12-20,"BUGA, Colombia",Colombia,Fatal(160),Destroyed,Airplane,Boeing,B757,No,Unknown,Unknown,Part 121: Air Carrier,Unknown,160.0,4.0,0.0,0.0,VMC,Unknown,164.0,1.0,1,Boeing B757
20001208X05308,Accident,NYC96LA058,1996-02-07,"BRADFORD, PA",United States,Non-Fatal,Substantial,Airplane,Beech,1900D,No,2,Turbo Prop,Part 135: Air Taxi & Commuter,Unknown,0.0,0.0,2.0,14.0,IMC,Landing,16.0,0.0,0,Beech 1900D
20010304X00536,Accident,DCA96RA042B,1996-02-24,"Havana, Cuba",Cuba,Fatal(4),Destroyed,Airplane,Cessna,337,No,Unknown,Unknown,Part 91: General Aviation,Other,4.0,0.0,0.0,0.0,VMC,Unknown,4.0,1.0,1,Cessna 337
20010304X00536,Accident,DCA96RA042A,1996-02-24,"Havana, Cuba",Cuba,Fatal(4),Destroyed,Airplane,Cessna,337,No,Unknown,Unknown,Part 91: General Aviation,Other,4.0,0.0,0.0,0.0,VMC,Unknown,4.0,1.0,1,Cessna 337
20001208X05343,Accident,ANC96LA033,1996-03-13,"CRIPPLE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185,No,1,Reciprocating,Part 135: Air Taxi & Commuter,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,0,Cessna 185
20001208X05582,Accident,IAD96FA061,1996-04-14,"HARTWOOD, VA",United States,Fatal(1),Destroyed,Airplane,Cessna,P206C,No,1,Reciprocating,Part 91: General Aviation,Skydiving,1.0,2.0,0.0,1.0,VMC,Maneuvering,4.0,0.75,1,Cessna P206C
20001208X06203,Accident,DCA96MA068,1996-07-06,"PENSACOLA, FL",United States,Fatal(2),Substantial,Airplane,Mcdonnell Douglas,MD-88,No,2,Other,Part 121: Air Carrier,Unknown,2.0,2.0,3.0,137.0,VMC,Takeoff,144.0,0.027777777777777776,0,Mcdonnell Douglas MD-88
20001208X06417,Accident,ATL96LA117,1996-08-07,"DAWSON, GA",United States,Non-Fatal,Destroyed,Airplane,Grumman,G164,No,1,Reciprocating,Part 137: Agricultural,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,0.0,1,Grumman G164
20001208X07016,Incident,DCA97WA005,1996-11-06,"BUENOS AIRES, Argentina",Argentina,Incident,Minor,Airplane,Mcdonnell Douglas,MD-11,No,Unknown,Unknown,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,282.0,Unknown,Unknown,282.0,0.0,0,Mcdonnell Douglas MD-11
20001208X07017,Accident,DCA97WA011,1996-11-23,"COMORSO ISLANDS, Ethiopia",Ethiopia,Fatal(125),Destroyed,Airplane,Boeing,767,No,Unknown,Unknown,Part 129: Foreign,Unknown,125.0,44.0,2.0,4.0,VMC,Unknown,175.0,0.9657142857142857,1,Boeing 767
20001208X07696,Accident,DCA97WA039,1997-04-10,"ZURICH, Switzerland",Switzerland,Fatal(10),Destroyed,Airplane,Cessna,414,No,Unknown,Unknown,"Non-U.S., Non-Commercial",Business,10.0,0.0,0.0,0.0,Unknown,Unknown,10.0,1.0,1,Cessna 414
20001208X07660,Accident,ATL97FA060,1997-04-19,"ATHENS, GA",United States,Fatal(1),Destroyed,Airplane,Beech,C23,No,1,Reciprocating,Part 91: General Aviation,Unknown,1.0,0.0,0.0,0.0,VMC,Maneuvering,1.0,1.0,1,Beech C23
20001208X07807,Accident,NYC97FA080,1997-04-27,"WATERFORD, VA",United States,Fatal(2),Destroyed,Airplane,Piper,PA-60-601P,No,2,Reciprocating,Part 91: General Aviation,Personal,2.0,0.0,0.0,0.0,IMC,Approach,2.0,1.0,1,Piper PA-60-601P
20001208X07698,Accident,DCA97WA044,1997-04-30,,Cambodia,Fatal(2),Destroyed,Airplane,Cessna,208,No,Unknown,Unknown,Part 129: Foreign,Unknown,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,1.0,1,Cessna 208
20001208X07896,Accident,DCA97WA047A,1997-05-14,"LONDON, United Kingdom",United Kingdom,Non-Fatal,Minor,Airplane,Boeing,747-400,No,3+,Turbo Fan,Part 129: Foreign,Unknown,0.0,0.0,0.0,573.0,VMC,Unknown,573.0,0.0,0,Boeing 747-400
20001208X07896,Accident,DCA97WA047B,1997-05-14,"LONDON, UNITED KINGDOM",United Kingdom,Non-Fatal,Substantial,Airplane,Boeing,B777,No,2,Turbo Fan,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,573.0,VMC,Unknown,573.0,0.0,0,Boeing B777
20001208X07972,Accident,MIA97FA173,1997-05-25,"HOMESTEAD, FL",United States,Fatal(6),Destroyed,Airplane,Cessna,205,No,1,Reciprocating,Part 91: General Aviation,Skydiving,6.0,0.0,0.0,1.0,VMC,Maneuvering,7.0,0.8571428571428571,1,Cessna 205
20001208X08238,Accident,NYC97WA104,1997-06-01,"CARROLL LAKE, CANADA",Canada,Fatal(2),Substantial,Airplane,Cessna,TU-206G,No,Unknown,Unknown,Part 91: General Aviation,Personal,2.0,0.0,1.0,0.0,VMC,Unknown,3.0,0.6666666666666666,0,Cessna TU-206G
20001208X08047,Accident,ANC97LA091,1997-06-26,"CHUGIAK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,No,1,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,2.0,0.0,VMC,Takeoff,2.0,0.0,0,Piper PA-18
20001208X08606,Accident,DCA97MA058,1997-08-06,"NIMITZ HILL, GU",United States,Fatal(228),Destroyed,Airplane,Boeing,747-300,No,3+,Turbo Fan,Part 129: Foreign,Unknown,228.0,26.0,0.0,0.0,IMC,Approach,254.0,1.0,1,Boeing 747-300
20001208X08682,Accident,LAX97LA294,1997-08-18,"CHANDLER, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,No,1,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,2.0,0.0,0,Piper PA-18-150
20001208X08700,Accident,MIA97FA239,1997-08-23,"BROWNSVILLE, TN",United States,Fatal(1),Destroyed,Airplane,Beech,95-B55,No,2,Reciprocating,Part 135: Air Taxi & Commuter,Unknown,1.0,0.0,0.0,0.0,VMC,Cruise,1.0,1.0,1,Beech 95-B55
20001208X08921,Accident,SEA97FA201,1997-09-01,"BREMERTON, WA",United States,Fatal(5),Destroyed,Airplane,Cessna,182C,No,1,Reciprocating,Part 91: General Aviation,Skydiving,5.0,0.0,0.0,0.0,VMC,Other,5.0,1.0,1,Cessna 182C
20001208X08838,Accident,FTW97LA338,1997-09-03,"SAGUACHE, CO",United States,Non-Fatal,Substantial,Airplane,Beech,V35B,No,1,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,0.0,0,Beech V35B
20001208X08865,Accident,IAD97FA117,1997-09-06,"SMITHFIELD, RI",United States,Fatal(5),Destroyed,Airplane,Cessna,182E,No,1,Reciprocating,Part 91: General Aviation,Skydiving,5.0,1.0,0.0,0.0,VMC,Takeoff,6.0,1.0,1,Cessna 182E
20001208X08803,Accident,CHI97FA308,1997-09-14,"St. Ignaces, MI",United States,Fatal(2),Destroyed,Airplane,Piper,PA-28-235,No,1,Reciprocating,Part 91: General Aviation,Personal,2.0,0.0,0.0,0.0,IMC,Unknown,2.0,1.0,1,Piper PA-28-235
20001208X08986,Accident,DCA98MA002,1997-10-08,"MONTROSE, CO",United States,Fatal(9),Destroyed,Airplane,Cessna,208B,No,1,Turbo Prop,Part 135: Air Taxi & Commuter,Unknown,9.0,0.0,0.0,0.0,IMC,Other,9.0,1.0,1,Cessna 208B
20001208X08990,Accident,DCA98WA004,1997-10-09,"BANJUL, Gambia",Gambia,Fatal(8),Destroyed,Airplane,Beech,BE-200,No,Unknown,Unknown,Part 129: Foreign,Unknown,8.0,0.0,1.0,0.0,IMC,Unknown,9.0,0.8888888888888888,1,Beech BE-200
20001208X08953,Accident,ATL98LA004,1997-10-20,"BLAKLEY, GA",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-25-235C,No,1,Reciprocating,Part 137: Agricultural,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,1.0,0.0,1,Piper PA-25-235C
20001208X09175,Accident,FTW98LA046,1997-11-07,"BROOMFIELD, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,No,1,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,2.0,0.0,0,Piper PA-22-150
20001208X09227,Accident,MIA98LA031,1997-11-08,"ELBERTA, AL",United States,Fatal(1),Minor,Airplane,De Havilland,DHC-6-6,No,2,Turbo Prop,Part 91: General Aviation,Skydiving,1.0,0.0,0.0,17.0,VMC,Other,18.0,0.05555555555555555,0,De Havilland DHC-6-6
20001208X09164,Accident,DCA98WA007,1997-11-18,"MWANZA AIRPORT, TANZANIA",Tanzania,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,DC-8F,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,4.0,0.0,Unknown,Unknown,4.0,0.0,0,Mcdonnell Douglas DC-8F
20001211X09413,Accident,DCA98RA016,1998-01-09,"LONDON, United Kingdom",United Kingdom,Non-Fatal,Minor,Airplane,Boeing,767-322ER,No,Unknown,Turbo Fan,Part 121: Air Carrier,Unknown,0.0,1.0,4.0,87.0,Unknown,Unknown,92.0,0.010869565217391304,0,Boeing 767-322ER
20001211X09533,Incident,DCA98WA024,1998-02-17,"BRUSSELS, Belgium",Belgium,Incident,Minor,Airplane,Boeing,757-200,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,2.0,Unknown,Unknown,2.0,0.0,0,Boeing 757-200
20001211X09657,Incident,DCA99WA029,1998-03-08,"MANCHESTER, United Kingdom",United Kingdom,Incident,Minor,Airplane,Mcdonnell Douglas,DC-10-30,No,Unknown,Unknown,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,253.0,Unknown,Unknown,253.0,0.0,0,Mcdonnell Douglas DC-10-30
20001211X09651,Accident,DCA98WA028,1998-03-10,"MOMBOSA, Kenya",Kenya,Fatal(6),Destroyed,Airplane,Boeing,707-336,No,Unknown,Unknown,Part 129: Foreign,Unknown,6.0,0.0,0.0,0.0,Unknown,Unknown,6.0,1.0,1,Boeing 707-336
20001211X09633,Accident,CHI98FA106,1998-03-21,"GRAIN VALLEY, MO",United States,Fatal(6),Destroyed,Airplane,Cessna,U206G,No,1,Reciprocating,Part 91: General Aviation,Skydiving,6.0,0.0,0.0,0.0,VMC,Cruise,6.0,1.0,1,Cessna U206G
20001211X10161,Accident,MIA98LA167,1998-05-21,"SPARTANBURG, SC",United States,Non-Fatal,Substantial,Airplane,North American,T-28B,No,1,Reciprocating,Part 91: General Aviation,Positioning,0.0,0.0,0.0,1.0,VMC,Landing,1.0,0.0,0,North American T-28B
20001211X10400,Accident,NYC98LA126,1998-06-10,"TAUNTON, MA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-180,No,1,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,3.0,0.0,0,Piper PA-24-180
20001211X10470,Accident,ATL98LA092,1998-07-04,"GREEN SEA, SC",United States,Fatal(1),Substantial,Airplane,Cessna,182,No,1,Reciprocating,Part 91: General Aviation,Skydiving,1.0,0.0,0.0,4.0,VMC,Cruise,5.0,0.2,0,Cessna 182
20001211X10549,Incident,DCA98WA074,1998-07-29,"LONDON HEATHROW, United Kingdom",United Kingdom,Incident,Minor,Airplane,Boeing,777,No,Unknown,Unknown,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,1.0,Unknown,Unknown,1.0,0.0,0,Boeing 777
20001211X11042,Incident,DCA99WA003,1998-09-12,,Vietnam,Incident,Substantial,Airplane,Boeing,767,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,200.0,VMC,Unknown,200.0,0.0,0,Boeing 767
20001211X11142,Accident,MIA98WA258,1998-09-28,"MISSING, Bolivia",Bolivia,Fatal(7),Destroyed,Airplane,Cessna,U206G,No,Unknown,Unknown,Part 91: General Aviation,Personal,7.0,0.0,0.0,0.0,Unknown,Unknown,7.0,1.0,1,Cessna U206G
20001211X11537,Accident,DCA99WA017,1998-12-05,"ISTANBUL, Turkey",Turkey,Fatal(2),Destroyed,Airplane,Beech,KINGAIR 300,No,Unknown,Unknown,Part 129: Foreign,Unknown,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,1.0,1,Beech KINGAIR 300
20001211X11543,Incident,DCA99WA027,1998-12-28,"CURITBA, BRAZIL",Brazil,Incident,Substantial,Airplane,Embraer,EMB-145,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,40.0,Unknown,Unknown,40.0,0.0,0,Embraer EMB-145
20001204X00044,Accident,DCA99WA031,1999-01-15,"LONDON, UNITED KINGDOM",United Kingdom,Non-Fatal,Substantial,Airplane,Boeing,767-300,No,Unknown,Turbo Fan,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,91.0,Unknown,Unknown,91.0,0.0,0,Boeing 767-300
20001205X00145,Accident,DCA99WA038,1999-02-07,"SLOVAK REPUBLIC, SLOVAKIA",Slovakia,Non-Fatal,Substantial,Airplane,Boeing,707,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,4.0,Unknown,Unknown,4.0,0.0,0,Boeing 707
20001205X00146,Incident,DCA99WA039,1999-02-08,"AMSTERDAM, Netherlands",Netherlands,Incident,Minor,Airplane,Boeing,747-200,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,3.0,Unknown,Unknown,3.0,0.0,0,Boeing 747-200
20001205X00296,Accident,DCA99WA047,1999-03-05,"MADRAS, India",India,Non-Fatal,Destroyed,Airplane,Boeing,747-200F,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,2.0,Unknown,Unknown,2.0,0.0,1,Boeing 747-200F
20001205X00298,Incident,DCA99WA049,1999-03-10,"CALGARY, Canada",Canada,Incident,Minor,Airplane,Boeing,727-200,No,Unknown,Unknown,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,96.0,Unknown,Unknown,96.0,0.0,0,Boeing 727-200
20001205X00300,Incident,DCA99WA081,1999-03-20,"GENEVA, Switzerland",Switzerland,Incident,Minor,Airplane,Boeing,MD80/87,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,2.0,Unknown,Unknown,2.0,0.0,0,Boeing MD80/87
20001212X18790,Accident,IAD99FA043,1999-05-09,"CELINA, OH",United States,Fatal(6),Destroyed,Airplane,Cessna,205,No,1,Reciprocating,Part 91: General Aviation,Skydiving,6.0,0.0,0.0,0.0,VMC,Takeoff,6.0,1.0,1,Cessna 205
20001212X18819,Accident,LAX99LA190,1999-05-22,"MOKULEIA, HI",United States,Fatal(1),Destroyed,Airplane,Beech,B90,No,2,Turbo Prop,Part 91: General Aviation,Skydiving,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,1,Beech B90
20001212X18965,Incident,DCA99WA062,1999-06-09,"TEGUCIGALPA, Honduras",Honduras,Incident,Minor,Airplane,Boeing,757,No,Unknown,Unknown,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,94.0,Unknown,Unknown,94.0,0.0,0,Boeing 757
20001212X19018,Accident,LAX99FA220,1999-06-19,"PASO ROBLES, CA",United States,Fatal(4),Destroyed,Airplane,Cessna,182A,No,1,Reciprocating,Part 91: General Aviation,Skydiving,4.0,1.0,0.0,0.0,VMC,Takeoff,5.0,1.0,1,Cessna 182A
20001212X19077,Accident,MIA99LA192,1999-06-30,"ROCK SPRINGS, NC",United States,Non-Fatal,Substantial,Airplane,Cessna,182Q,No,1,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,3.0,VMC,Other,3.0,0.0,0,Cessna 182Q
20001212X18968,Accident,DCA99WA066,1999-06-30,"MANILA, PHILIPPINES",Philippines,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,MD-11,No,Unknown,Turbo Fan,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,2.0,Unknown,Unknown,2.0,0.0,0,Mcdonnell Douglas MD-11
20001212X18969,Accident,DCA99WA075,1999-06-30,"LEIGE, Belgium",Belgium,Fatal(2),Destroyed,Airplane,Beech,99,No,Unknown,Unknown,Part 129: Foreign,Unknown,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,1.0,1,Beech 99
20001212X19373,Accident,SEA99LA118,1999-07-14,"OPHEIM, MT",United States,Fatal(1),Substantial,Airplane,Piper,PA-18-150,No,1,Reciprocating,Part 137: Agricultural,Aerial Application,1.0,0.0,0.0,0.0,VMC,Maneuvering,1.0,1.0,0,Piper PA-18-150
20001212X19232,Accident,DCA99WA070,1999-07-29,,Fiji,Non-Fatal,Destroyed,Airplane,Embraer,EMB-110,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,18.0,Unknown,Unknown,18.0,0.0,1,Embraer EMB-110
20001212X19228,Accident,CHI99MA269,1999-07-31,"MARINE CITY, MI",United States,Fatal(10),Destroyed,Airplane,Beech,65-A90,No,2,Turbo Prop,Part 91: General Aviation,Skydiving,10.0,0.0,0.0,0.0,VMC,Takeoff,10.0,1.0,1,Beech 65-A90
20001212X19473,Accident,DCA99WA072,1999-08-08,"SHANGHAI, CHINA",China,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,MD-11,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,191.0,VMC,Unknown,191.0,0.0,0,Mcdonnell Douglas MD-11
20001212X19469,Accident,DCA99RA073,1999-08-23,"HONG KONG, China",China,Non-Fatal,Destroyed,Airplane,Mcdonnell Douglas,MD-11,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,200.0,117.0,Unknown,Unknown,317.0,0.0,1,Mcdonnell Douglas MD-11
20001212X19475,Incident,DCA99WA080,1999-08-24,"COPENHAGEN, Denmark",Denmark,Incident,Minor,Airplane,Boeing,767,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,191.0,Unknown,Unknown,191.0,0.0,0,Boeing 767
20001212X19732,Incident,DCA99WA077,1999-09-02,"TAIPEI, TAIWAN",Taiwan,Incident,Substantial,Airplane,Boeing,747SP,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,3.0,Unknown,Unknown,3.0,0.0,0,Boeing 747SP
20001212X19754,Accident,FTW99FA261,1999-09-18,"BRYAN, TX",United States,Fatal(5),Destroyed,Airplane,Cessna,182A,No,1,Reciprocating,Part 91: General Aviation,Skydiving,5.0,0.0,0.0,0.0,VMC,Takeoff,5.0,1.0,1,Cessna 182A
20001212X19784,Accident,IAD99LA068,1999-09-21,"FRIENDLY, MD",United States,Non-Fatal,Substantial,Airplane,Cessna,172P,No,1,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,2.0,IMC,Takeoff,2.0,0.0,0,Cessna 172P
20001212X20032,Accident,NYC00LA009,1999-10-09,"BURKITTSVILLE, MD",United States,Non-Fatal,Substantial,Airplane,Grumman,G164,No,1,Reciprocating,Part 137: Agricultural,Aerial Application,0.0,0.0,2.0,0.0,VMC,Takeoff,2.0,0.0,0,Grumman G164
20001212X20085,Accident,DCA00WA007,1999-11-05,"LONDON, UNITED KINGDOM",United Kingdom,Non-Fatal,Substantial,Airplane,Boeing,777-200,No,Unknown,Turbo Fan,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,274.0,Unknown,Unknown,274.0,0.0,0,Boeing 777-200
20001212X20221,Accident,DCA00WA016,1999-12-21,"GUATEMALA CITY, Guatemala",Guatemala,Fatal(18),Destroyed,Airplane,Mcdonnell Douglas,DC-10-30,No,Unknown,Unknown,Part 129: Foreign,Unknown,18.0,10.0,47.0,261.0,Unknown,Unknown,336.0,0.08333333333333333,1,Mcdonnell Douglas DC-10-30
20001212X20342,Incident,DCA00WA018,2000-01-02,"AMSTERDAM, Netherlands",Netherlands,Incident,Minor,Airplane,Boeing,737-3K2,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,143.0,Unknown,Unknown,143.0,0.0,0,Boeing 737-3K2
20001212X20475,Accident,DCA00WA025,2000-02-12,"LUANDA, Angola",Angola,Non-Fatal,Destroyed,Airplane,Boeing,B 727-100,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,7.0,IMC,Unknown,7.0,0.0,1,Boeing B 727-100
20001212X20487,Accident,FTW00FA083B,2000-02-16,"MCALESTER, OK",United States,Fatal(1),Substantial,Airplane,Cessna,208B,No,1,Turbo Prop,Part 135: Air Taxi & Commuter,Unknown,1.0,0.0,0.0,1.0,VMC,Maneuvering,2.0,0.5,0,Cessna 208B
20001212X20487,Accident,FTW00FA083A,2000-02-16,"MCALESTER, OK",United States,Fatal(1),Destroyed,Airplane,Cessna,182M,No,1,Reciprocating,Part 91: General Aviation,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,2.0,0.5,1,Cessna 182M
20001212X20476,Accident,DCA00WA029,2000-02-27,"PORTO ALEGRE, BRAZIL",Brazil,Non-Fatal,Substantial,Airplane,Boeing,B737-400,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,123.0,IMC,Unknown,123.0,0.0,0,Boeing B737-400
20001212X20606,Accident,DCA00MA030,2000-03-05,"BURBANK, CA",United States,Non-Fatal,Destroyed,Airplane,Boeing,737-300,No,2,Turbo Fan,Part 121: Air Carrier,Unknown,0.0,2.0,42.0,98.0,VMC,Landing,142.0,0.014084507042253521,1,Boeing 737-300
20001212X20607,Incident,DCA00WA031,2000-03-26,"JEDDAH, SAUDI ARABIA",Saudi Arabia,Incident,Substantial,Airplane,Boeing,B747-267B,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,16.0,Unknown,Unknown,16.0,0.0,0,Boeing B747-267B
20010321X00614,Accident,DCA00RA036,2000-04-02,"GUAYAQUIL, ECUADOR",Ecuador,Non-Fatal,Substantial,Airplane,Boeing,747-200F,No,Unknown,Turbo Fan,Part 121: Air Carrier,Unknown,0.0,0.0,0.0,3.0,Unknown,Unknown,3.0,0.0,0,Boeing 747-200F
20001212X20792,Accident,DCA00WA040,2000-04-19,"SAMAL ISLAND, Philippines",Philippines,Fatal(131),Destroyed,Airplane,Boeing,737-200,No,Unknown,Unknown,Part 129: Foreign,Unknown,131.0,0.0,0.0,0.0,IMC,Unknown,131.0,1.0,1,Boeing 737-200
20001212X20969,Accident,DCA00WA054,2000-05-25,"PARIS, FRANCE",France,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,MD-80,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,153.0,Unknown,Unknown,153.0,0.0,0,Mcdonnell Douglas MD-80
20001212X21530,Accident,MIA00FA208,2000-07-08,VIEQUES,,Fatal(1),Destroyed,Airplane,Cessna,402C,No,2,Reciprocating,Part 135: Air Taxi & Commuter,Unknown,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,1,Cessna 402C
20001212X21625,Accident,SEA00WA130,2000-07-10,"CHILKO LAKE, Canada",Canada,Fatal(4),Destroyed,Airplane,Piper,PA-24-260,No,Unknown,Unknown,Part 91: General Aviation,Personal,4.0,0.0,0.0,0.0,Unknown,Unknown,4.0,1.0,1,Piper PA-24-260
20001212X21880,Accident,SEA00WA163,2000-08-15,"TESLIN LAKE, CANADA",Canada,Fatal(2),Substantial,Airplane,Cessna,208,No,Unknown,Unknown,"Non-U.S., Non-Commercial",Other,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,1.0,0,Cessna 208
20010108X00055,Accident,DCA00WA092,2000-09-04,"QUEENSLAND, Australia",Australia,Fatal(8),Destroyed,Airplane,Beech,KINGAIR 200,No,Unknown,Unknown,"Non-U.S., Commercial",Unknown,8.0,0.0,0.0,0.0,Unknown,Unknown,8.0,1.0,1,Beech KINGAIR 200
20020201X00156,Accident,CHI00LA312,2000-09-14,"BELLEVILLE, MI",United States,Non-Fatal,Substantial,Airplane,Cessna,208B,No,1,Turbo Prop,Part 135: Air Taxi & Commuter,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,0.0,0,Cessna 208B
20010108X00054,Accident,DCA00WA088,2000-09-21,"NIAMEY, Niger",Niger,Non-Fatal,Destroyed,Airplane,Boeing,707-312B,No,Unknown,Unknown,"Non-U.S., Non-Commercial",Business,0.0,0.0,10.0,0.0,Unknown,Unknown,10.0,0.0,1,Boeing 707-312B
20010417X00764,Accident,MIA01WA027,2000-11-13,"REIMS, FRANCE",France,Fatal(2),Substantial,Airplane,Beech,E-90,No,Unknown,Unknown,"Non-U.S., Non-Commercial",Unknown,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,1.0,0,Beech E-90
20001212X22275,Incident,DCA01WA004,2000-11-15,"COPENHAGEN, Denmark",Denmark,Incident,Minor,Airplane,Boeing,757-200,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,97.0,Unknown,Unknown,97.0,0.0,0,Boeing 757-200
20010114X00303,Accident,SEA01WA028,2000-12-06,"TOFINO, Canada",Canada,Fatal(1),Destroyed,Airplane,Cessna,182N,No,Unknown,Unknown,"Non-U.S., Non-Commercial",Unknown,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,1.0,1,Cessna 182N
20010108X00065,Accident,MIA01WA053,2000-12-28,"Rio Sidra, Panama",Panama,Fatal(2),Destroyed,Airplane,Cessna,206,No,Unknown,Unknown,Unknown,Unknown,2.0,0.0,0.0,0.0,IMC,Unknown,2.0,1.0,1,Cessna 206
20010116X00306,Accident,MIA01LA059,2001-01-07,"PARKTON, NC",United States,Non-Fatal,Substantial,Airplane,Cessna,182A,No,1,Reciprocating,Part 91: General Aviation,Skydiving,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,0,Cessna 182A
20010130X00371,Accident,DCA01WA013,2001-01-09,"BUENOS AIRES, ARGENTINA",Argentina,Non-Fatal,Substantial,Airplane,Boeing,727-200,No,Unknown,Unknown,Part 129: Foreign,Unknown,0.0,0.0,0.0,144.0,Unknown,Unknown,144.0,0.0,0,Boeing 727-200
20010131X00376,Accident,MIA01WA066,2001-01-17,"DIJON, France",France,Fatal(4),Destroyed,Airplane,Beech,95-55,No,Unknown,Unknown,"Non-U.S., Non-Commercial",Personal,4.0,0.0,0.0,0.0,VMC,Unknown,4.0,1.0,1,Beech 95-55
20010507X00893,Accident,IAD01WA027,2001-01-17,"Rendsburg-Schac, Germany",Germany,Non-Fatal,Destroyed,Airplane,Beech,95-D55,No,Unknown,Unknown,"Non-U.S., Non-Commercial",Unknown,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,1,Beech 95-D55
